pert_id,Target_UniProt,Target_Species,Assay_Type,Assay_Relation,Assay_Value,EvidenceLevel_Assigned,Database
BRD-K78431006,Q06418,Homo sapiens,KD,=,800.0,III,BindingDB
BRD-K78431006,Q06418,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,Q9HCP0,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P51817,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q14004,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P07332,Homo sapiens,KD,=,450.0,III,BindingDB
BRD-K78431006,P24941,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P53779,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q86UX6,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P53355,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q96RR4,Homo sapiens,KD,=,1500.0,III,BindingDB
BRD-K78431006,O95382,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P06213,Homo sapiens,IC50,=,102.0,III,BindingDB
BRD-K78431006,P06213,Homo sapiens,IC50,=,650.0,III,BindingDB
BRD-K78431006,P06213,Homo sapiens,IC50,=,1643.0,III,BindingDB
BRD-K78431006,P06213,Homo sapiens,IC50,=,2887.0,III,BindingDB
BRD-K78431006,P06213,Homo sapiens,KD,=,340.0,III,BindingDB
BRD-K78431006,O94768,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q13043,Homo sapiens,KD,=,580.0,III,BindingDB
BRD-K78431006,P36896,Homo sapiens,KD,=,860.0,III,BindingDB
BRD-K78431006,P14616,Homo sapiens,KD,=,600.0,III,BindingDB
BRD-K78431006,P21860,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P36507,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P49674,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O75914,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q62190,Mus musculus,IC50,=,80.0,III,BindingDB
BRD-K78431006,Q13177,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q13233,Homo sapiens,KD,=,1100.0,III,BindingDB
BRD-K78431006,O60674,Homo sapiens,KD,=,290.0,III,BindingDB
BRD-K78431006,P31749,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O14757,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q13153,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O14976,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q14289,Homo sapiens,KD,=,190.0,III,BindingDB
BRD-K78431006,Q96D53,Homo sapiens,KD,=,1100.0,III,BindingDB
BRD-K78431006,Q16620,Homo sapiens,IC50,=,399.0,III,BindingDB
BRD-K78431006,Q16620,Homo sapiens,KD,=,37.0,III,BindingDB
BRD-K78431006,Q16620,Homo sapiens,IC50,=,2.0,III,BindingDB
BRD-K78431006,P54762,Homo sapiens,KD,=,120.0,III,BindingDB
BRD-K78431006,Q9NWZ3,Homo sapiens,KD,=,3600.0,III,BindingDB
BRD-K78431006,Q13546,Homo sapiens,KD,=,1600.0,III,BindingDB
BRD-K78431006,Q13164,Homo sapiens,KD,=,510.0,III,BindingDB
BRD-K78431006,Q06187,Homo sapiens,KD,=,7800.0,III,BindingDB
BRD-K78431006,Q06187,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,O95819,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P49841,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O00750,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9Y243,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P09769,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,P09769,Homo sapiens,KD,=,670.0,III,BindingDB
BRD-K78431006,P53671,Homo sapiens,KD,=,690.0,III,BindingDB
BRD-K78431006,Q8NG66,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q14012,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q15303,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P15735,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P51813,Homo sapiens,KD,=,3600.0,III,BindingDB
BRD-K78431006,P51813,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,Q96GD4,Homo sapiens,KD,=,76.0,III,BindingDB
BRD-K78431006,Q5S007,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q5S007,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O94921,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q14164,Homo sapiens,KD,=,710.0,III,BindingDB
BRD-K78431006,Q9H0K1,Homo sapiens,KD,=,200.0,III,BindingDB
BRD-K78431006,P30291,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q02763,Homo sapiens,KD,=,270.0,III,BindingDB
BRD-K78431006,Q02763,Homo sapiens,IC50,=,5.0,III,BindingDB
BRD-K78431006,Q02763,Homo sapiens,IC50,=,448.0,III,BindingDB
BRD-K78431006,Q6XUX3,Homo sapiens,KD,=,450.0,III,BindingDB
BRD-K78431006,P11309,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P43403,Homo sapiens,KD,=,4200.0,III,BindingDB
BRD-K78431006,Q00526,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P42681,Homo sapiens,KD,=,850.0,III,BindingDB
BRD-K78431006,Q9UQ88,Homo sapiens,KD,=,420.0,III,BindingDB
BRD-K78431006,P51451,Homo sapiens,KD,=,110.0,III,BindingDB
BRD-K78431006,Q9BZL6,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q15569,Homo sapiens,KD,=,380.0,III,BindingDB
BRD-K78431006,Q9Y4K4,Homo sapiens,KD,=,79.0,III,BindingDB
BRD-K78431006,P48729,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q8TBX8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q86V86,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q15746,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P50613,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,P50613,Homo sapiens,KD,=,330.0,III,BindingDB
BRD-K78431006,Q9BXA7,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q15831,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P0C264,Homo sapiens,KD,=,240.0,III,BindingDB
BRD-K78431006,Q86YV6,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O75385,Homo sapiens,KD,=,1000.0,III,BindingDB
BRD-K78431006,Q9UPE1,Homo sapiens,KD,=,8200.0,III,BindingDB
BRD-K78431006,Q9Y2U5,Homo sapiens,KD,=,72.0,III,BindingDB
BRD-K78431006,P46734,Homo sapiens,KD,=,3300.0,III,BindingDB
BRD-K78431006,Q15835,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9UKE5,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q16659,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q16539,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P36888,Homo sapiens,KD,=,860.0,III,BindingDB
BRD-K78431006,P36888,Homo sapiens,KD,=,850.0,III,BindingDB
BRD-K78431006,P36888,Homo sapiens,KD,=,3000.0,III,BindingDB
BRD-K78431006,P36888,Homo sapiens,KD,=,210.0,III,BindingDB
BRD-K78431006,P36888,Homo sapiens,KD,=,900.0,III,BindingDB
BRD-K78431006,P36888,Homo sapiens,KD,=,730.0,III,BindingDB
BRD-K78431006,P36888,Homo sapiens,KD,=,500.0,III,BindingDB
BRD-K78431006,Q99683,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9HBH9,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q2M2I8,Homo sapiens,KD,=,2300.0,III,BindingDB
BRD-K78431006,Q13705,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q6PHR2,Homo sapiens,KD,=,6700.0,III,BindingDB
BRD-K78431006,Q13882,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q8IWQ3,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q6ZN16,Homo sapiens,KD,=,2800.0,III,BindingDB
BRD-K78431006,Q9C098,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q13555,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q16288,Homo sapiens,KD,=,82.0,III,BindingDB
BRD-K78431006,Q9UKI8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q16512,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q8IVH8,Homo sapiens,KD,=,75.0,III,BindingDB
BRD-K78431006,Q9UBE8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P42680,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P17612,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q8WTQ7,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q13237,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O00444,Homo sapiens,KD,=,60.0,III,BindingDB
BRD-K78431006,Q9UHD2,Homo sapiens,KD,=,690.0,III,BindingDB
BRD-K78431006,P49336,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q02750,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9BX84,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q5VT25,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q00537,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q8NFD2,Homo sapiens,KD,=,780.0,III,BindingDB
BRD-K78431006,Q56UN5,Homo sapiens,KD,=,980.0,III,BindingDB
BRD-K78431006,Q13470,Homo sapiens,KD,=,320.0,III,BindingDB
BRD-K78431006,Q04771,Homo sapiens,KD,=,440.0,III,BindingDB
BRD-K78431006,P49761,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P21802,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P0C1S8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P62343,Plasmodium falciparum,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q86UE8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9Y2H9,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9Y5S2,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q92630,Homo sapiens,KD,=,4000.0,III,BindingDB
BRD-K78431006,Q96NX5,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9Y616,Homo sapiens,KD,=,31.0,III,BindingDB
BRD-K78431006,Q07002,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P57058,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q7L7X3,Homo sapiens,KD,=,1200.0,III,BindingDB
BRD-K78431006,P16591,Homo sapiens,KD,=,270.0,III,BindingDB
BRD-K78431006,Q9BUB5,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P78362,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q16832,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q13163,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P51956,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9Y2H1,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P42345,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q92918,Homo sapiens,KD,=,39.0,III,BindingDB
BRD-K78431006,Q8TDR2,Homo sapiens,KD,=,610.0,III,BindingDB
BRD-K78431006,O14733,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9P286,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O60331,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9H2G2,Homo sapiens,KD,=,18.0,III,BindingDB
BRD-K78431006,P19784,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P24723,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P22455,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q02858,Mus musculus,IC50,=,448.0,III,BindingDB
BRD-K78431006,Q9UK32,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9UK32,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q86Z02,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9NRM7,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P29317,Homo sapiens,KD,=,100.0,III,BindingDB
BRD-K78431006,O75747,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O15264,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q13464,Homo sapiens,KD,=,3700.0,III,BindingDB
BRD-K78431006,Q00535,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P27361,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9P289,Homo sapiens,KD,=,2800.0,III,BindingDB
BRD-K78431006,Q9H2X6,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9H2K8,Homo sapiens,KD,=,490.0,III,BindingDB
BRD-K78431006,P29597,Homo sapiens,KD,=,2000.0,III,BindingDB
BRD-K78431006,P29597,Homo sapiens,KD,=,210.0,III,BindingDB
BRD-K78431006,Q9NRP7,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q16513,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,Q16513,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O00506,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q8WU08,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9BYT3,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O94806,Homo sapiens,KD,=,510.0,III,BindingDB
BRD-K78431006,Q9Y2K2,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q00536,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P29323,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,P29323,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P33981,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O15111,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q13188,Homo sapiens,KD,=,990.0,III,BindingDB
BRD-K78431006,P27448,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P49840,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P30530,Homo sapiens,KD,=,7.8,III,BindingDB
BRD-K78431006,P30530,Homo sapiens,IC50,=,294.0,III,BindingDB
BRD-K78431006,P30530,Homo sapiens,IC50,=,294.0,III,BindingDB
BRD-K78431006,P30530,Homo sapiens,IC50,<,1.0,III,BindingDB
BRD-K78431006,P30530,Homo sapiens,IC50,=,300.0,III,BindingDB
BRD-K78431006,P08922,Homo sapiens,,,,I,Therapeutic Target Database
BRD-K78431006,P08922,Homo sapiens,KD,=,4.1,III,BindingDB
BRD-K78431006,P08922,Homo sapiens,IC50,=,60.0,III,BindingDB
BRD-K78431006,P08922,Homo sapiens,IC50,=,0.7,III,BindingDB
BRD-K78431006,P08922,Homo sapiens,IC50,=,199.0,III,BindingDB
BRD-K78431006,Q9BRS2,Homo sapiens,KD,=,6100.0,III,BindingDB
BRD-K78431006,P00520,Mus musculus,IC50,=,1159.0,III,BindingDB
BRD-K78431006,Q7KZI7,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q96Q40,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P45984,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q8TD08,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q8TD19,Homo sapiens,KD,=,790.0,III,BindingDB
BRD-K78431006,P35916,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9UL54,Homo sapiens,KD,=,900.0,III,BindingDB
BRD-K78431006,P43405,Homo sapiens,KD,=,2500.0,III,BindingDB
BRD-K78431006,Q00532,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P29376,Homo sapiens,KD,=,12.0,III,BindingDB
BRD-K78431006,P17948,Homo sapiens,KD,=,2300.0,III,BindingDB
BRD-K78431006,Q04759,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P49759,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q13554,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q8IYT8,Homo sapiens,KD,=,1600.0,III,BindingDB
BRD-K78431006,Q9Y6M4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P21709,Homo sapiens,KD,=,140.0,III,BindingDB
BRD-K78431006,Q8N4C8,Homo sapiens,KD,=,4400.0,III,BindingDB
BRD-K78431006,Q9HAZ1,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9H093,Homo sapiens,KD,=,120.0,III,BindingDB
BRD-K78431006,P50750,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9NSY1,Homo sapiens,KD,=,740.0,III,BindingDB
BRD-K78431006,P20794,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q15759,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P53778,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9P2K8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P51957,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q15139,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,Q15139,Homo sapiens,KD,=,990.0,III,BindingDB
BRD-K78431006,Q8WXR4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P42338,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P9WI81,Mycobacterium tuberculosis,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9UIK4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q05655,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P51812,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q96PY6,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P52333,Homo sapiens,KD,=,200.0,III,BindingDB
BRD-K78431006,P11802,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P11802,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q12852,Homo sapiens,KD,=,170.0,III,BindingDB
BRD-K78431006,P22694,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P42684,Homo sapiens,KD,=,460.0,III,BindingDB
BRD-K78431006,Q9Y6R4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9UEW8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9H4B4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q86Y07,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q15208,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P07947,Homo sapiens,KD,=,770.0,III,BindingDB
BRD-K78431006,P11362,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P12931,Homo sapiens,KD,=,560.0,III,BindingDB
BRD-K78431006,P12931,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,P06239,Homo sapiens,IC50,<,1.0,III,BindingDB
BRD-K78431006,P06239,Homo sapiens,KD,=,30.0,III,BindingDB
BRD-K78431006,P06239,Homo sapiens,IC50,=,2741.0,III,BindingDB
BRD-K78431006,P06239,Homo sapiens,IC50,=,2741.0,III,BindingDB
BRD-K78431006,O00238,Homo sapiens,KD,=,230.0,III,BindingDB
BRD-K78431006,P36897,Homo sapiens,KD,=,1000.0,III,BindingDB
BRD-K78431006,P57059,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P04629,Homo sapiens,IC50,<,1.0,III,BindingDB
BRD-K78431006,P04629,Homo sapiens,IC50,=,580.0,III,BindingDB
BRD-K78431006,P04629,Homo sapiens,KD,=,95.0,III,BindingDB
BRD-K78431006,Q9UEE5,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P54753,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P48730,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O75116,Homo sapiens,KD,=,3300.0,III,BindingDB
BRD-K78431006,Q9NYL2,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,IC50,>,12500.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,=,2700.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,=,2700.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P00533,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9UBF8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P27037,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P49137,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O15146,Homo sapiens,KD,=,230.0,III,BindingDB
BRD-K78431006,Q9H422,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,O75716,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P06241,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,P06241,Homo sapiens,KD,=,1300.0,III,BindingDB
BRD-K78431006,P31751,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,P31751,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q9UF33,Homo sapiens,KD,=,470.0,III,BindingDB
BRD-K78431006,Q9UF33,Homo sapiens,KD,=,65.0,III,BindingDB
BRD-K78431006,P16234,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P06493,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,P36894,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P23458,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P23458,Homo sapiens,KD,=,330.0,III,BindingDB
BRD-K78431006,Q8NI60,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P22607,Homo sapiens,KD,=,2700.0,III,BindingDB
BRD-K78431006,P22607,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,P22607,Homo sapiens,KD,=,3500.0,III,BindingDB
BRD-K78431006,Q59H18,Homo sapiens,KD,=,110.0,III,BindingDB
BRD-K78431006,Q96BR1,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q8IW41,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P35968,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,P35968,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P35968,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,P35968,Homo sapiens,IC50,>,10000.0,III,BindingDB
BRD-K78431006,Q8IVW4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P41743,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,P49760,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q05397,Homo sapiens,KD,=,310.0,III,BindingDB
BRD-K78431006,Q16566,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q15349,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q15349,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q13523,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q8TDX7,Homo sapiens,KD,=,5700.0,III,BindingDB
BRD-K78431006,Q9BQI3,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K78431006,Q09013,Homo sapiens,KD,=,1400.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,,,,II,DrugBank
BRD-K78431006,Q9UM73,Homo sapiens,Ki,=,8.2,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,165.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,110.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,80.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,843.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,24.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,605.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,<,1.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,Ki,=,0.74,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,478.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,EC50,=,2042.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,51.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,14.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,1148.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,1026.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,KD,=,3.3,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,151.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,EC50,=,22840.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,1.0,III,IUPHAR
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,600.0,III,BindingDB
BRD-K78431006,Q9UM73,Homo sapiens,IC50,=,80.0,III,BindingDB
